,sec,msg_type,channel,note,velocity,new_octave,dynamic,accent,count,main_vol,depth,pedal,pan
701,70.1,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[2, 3, 4]",pp,0,2,0,0,0,0
702,70.2,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
703,70.3,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[57, 57, 64, 64]","[0, 0, 40, 40]","[2, 3, 4]",ppp,0,4,0,0,0,0
704,70.4,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
705,70.5,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]","[2, 3, 4]",pp,0,2,0,0,0,0
706,70.6,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
707,70.7,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
708,70.8,"['note_on', 'note_on']","[0, 0]","[60, 60]","[36, 36]","[2, 3, 4]",pp,0,2,0,0,0,0
709,70.9,"['note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[41, 41, 57, 57, 53, 53]","[0, 0, 0, 0, 0, 0]",[4],ppp,0,6,0,0,0,0
710,71.0,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 60, 60]","[42, 42, 0, 0]",[4],ppp,0,4,0,0,0,0
711,71.1,[],[],[],[],[4],,0,0,0,0,0,0
712,71.2,"['note_on', 'note_on']","[0, 0]","[41, 41]","[34, 34]","[2, 4]",ppp,0,2,0,0,0,0
713,71.3,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[2],ppp,0,2,0,0,0,0
714,71.4,"['note_on', 'note_on']","[0, 0]","[53, 53]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
715,71.5,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
716,71.6,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
717,71.7,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
718,71.8,"['note_on', 'note_on']","[0, 0]","[60, 60]","[42, 42]","[2, 3, 4]",pp,0,2,0,0,0,0
719,71.9,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
720,72.0,"['note_on', 'note_on']","[0, 0]","[64, 64]","[46, 46]","[2, 3, 4]",pp,0,2,0,0,0,0
721,72.1,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
722,72.2,"['note_on', 'note_on']","[0, 0]","[57, 57]","[31, 31]","[2, 3, 4]",ppp,0,2,0,0,0,0
723,72.3,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
724,72.4,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
725,72.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 53, 53]","[40, 40, 0, 0]","[2, 3, 4]",ppp,0,4,0,0,0,0
726,72.6,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[41, 41, 57, 57]","[0, 0, 0, 0]",[4],ppp,0,4,0,0,0,0
727,72.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 60, 60]","[40, 40, 0, 0]",[4],ppp,0,4,0,0,0,0
728,72.8,[],[],[],[],[4],,0,0,0,0,0,0
729,72.9,"['note_on', 'note_on']","[0, 0]","[42, 42]","[53, 53]","[2, 4]",p,0,2,0,0,0,0
730,73.0,"['note_off', 'note_off']","[0, 0]","[64, 64]","[0, 0]",[2],ppp,0,2,0,0,0,0
731,73.1,"['note_on', 'note_on']","[0, 0]","[48, 48]","[46, 46]","[2, 3]",pp,0,2,0,0,0,0
732,73.2,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
733,73.3,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
734,73.4,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
735,73.5,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
736,73.6,"['note_on', 'note_on']","[0, 0]","[60, 60]","[42, 42]","[2, 3, 4]",pp,0,2,0,0,0,0
737,73.7,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
738,73.8,"['note_on', 'note_on']","[0, 0]","[63, 63]","[50, 50]","[2, 3, 4]",p,0,2,0,0,0,0
739,73.9,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
740,74.0,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]","[2, 3, 4]",pp,0,2,0,0,0,0
741,74.1,"['note_off', 'note_off']","[0, 0]","[63, 63]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
742,74.2,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
743,74.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 42, 42]","[34, 34, 0, 0]","[3, 4]",ppp,0,4,0,0,0,0
744,74.4,"['note_off', 'note_off', 'note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0, 0, 0]","[57, 57, 48, 48, 63, 63]","[0, 0, 0, 0, 55, 55]",[4],ppp,0,6,0,0,0,0
745,74.5,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",[4],ppp,0,2,0,0,0,0
746,74.6,[],[],[],[],[4],,0,0,0,0,0,0
747,74.7,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[42, 42, 63, 63]","[49, 49, 0, 0]",[2],ppp,0,4,0,0,0,0
748,74.8,[],[],[],[],[2],,0,0,0,0,0,0
749,74.9,"['note_on', 'note_on']","[0, 0]","[48, 48]","[55, 55]","[2, 3]",p,0,2,0,0,0,0
750,75.0,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
751,75.1,"['note_on', 'note_on']","[0, 0]","[57, 57]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
752,75.2,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
753,75.3,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[2, 3, 4]",pp,0,2,0,0,0,0
754,75.4,"['note_off', 'note_off']","[0, 0]","[57, 57]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
755,75.5,"['note_on', 'note_on']","[0, 0]","[63, 63]","[50, 50]","[2, 3, 4]",p,0,2,0,0,0,0
756,75.6,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
757,75.7,"['note_on', 'note_on']","[0, 0]","[57, 57]","[51, 51]","[2, 3, 4]",p,0,2,0,0,0,0
758,75.8,"['note_off', 'note_off']","[0, 0]","[63, 63]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
759,75.9,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
760,76.0,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[60, 60, 42, 42, 48, 48]","[36, 36, 0, 0, 0, 0]","[3, 4]",ppp,0,6,0,0,0,0
761,76.1,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[57, 57, 63, 63]","[0, 0, 36, 36]",[4],ppp,0,4,0,0,0,0
762,76.2,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]",[4],ppp,0,2,0,0,0,0
763,76.3,[],[],[],[],[4],,0,0,0,0,0,0
764,76.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[44, 44, 63, 63]","[52, 52, 0, 0]",[2],ppp,0,4,0,0,0,0
765,76.5,[],[],[],[],[2],,0,0,0,0,0,0
766,76.6,"['note_on', 'note_on']","[0, 0]","[53, 53]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
767,76.7,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
768,76.8,"['note_on', 'note_on']","[0, 0]","[59, 59]","[42, 42]","[2, 3]",pp,0,2,0,0,0,0
769,76.9,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
770,77.0,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[2, 3, 4]",pp,0,2,0,0,0,0
771,77.1,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
772,77.2,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
773,77.3,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[62, 62, 60, 60]","[36, 36, 0, 0]","[2, 3, 4]",ppp,0,4,0,0,0,0
774,77.4,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
775,77.5,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[59, 59, 62, 62]","[44, 44, 0, 0]","[2, 3]",ppp,0,4,0,0,0,0
776,77.6,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
777,77.7,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[60, 60, 59, 59, 44, 44, 53, 53]","[40, 40, 0, 0, 0, 0, 0, 0]",[4],ppp,0,8,0,0,0,0
778,77.8,[],[],[],[],[4],,0,0,0,0,0,0
779,77.9,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[62, 62, 60, 60]","[35, 35, 0, 0]",[4],ppp,0,4,0,0,0,0
780,78.0,[],[],[],[],[4],,0,0,0,0,0,0
781,78.1,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[44, 44, 62, 62]","[36, 36, 0, 0]",[2],ppp,0,4,0,0,0,0
782,78.2,[],[],[],[],[2],,0,0,0,0,0,0
783,78.3,"['note_on', 'note_on']","[0, 0]","[53, 53]","[42, 42]","[2, 3]",pp,0,2,0,0,0,0
784,78.4,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
785,78.5,"['note_on', 'note_on']","[0, 0]","[59, 59]","[34, 34]","[2, 3]",ppp,0,2,0,0,0,0
786,78.6,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
787,78.7,"['note_on', 'note_on']","[0, 0]","[60, 60]","[35, 35]","[2, 3, 4]",ppp,0,2,0,0,0,0
788,78.8,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
789,78.9,"['note_on', 'note_on']","[0, 0]","[62, 62]","[40, 40]","[2, 3, 4]",pp,0,2,0,0,0,0
790,79.0,"['note_off', 'note_off']","[0, 0]","[60, 60]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
791,79.1,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
792,79.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[59, 59, 62, 62]","[44, 44, 0, 0]","[2, 3]",ppp,0,4,0,0,0,0
793,79.3,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
794,79.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[60, 60, 59, 59]","[34, 34, 0, 0]","[2, 3, 4]",ppp,0,4,0,0,0,0
795,79.5,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
796,79.6,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 62, 62, 60, 60, 53, 53]","[0, 0, 40, 40, 0, 0, 0, 0]",[4],ppp,0,8,0,0,0,0
797,79.7,[],[],[],[],[4],,0,0,0,0,0,0
798,79.8,"['note_on', 'note_on']","[0, 0]","[43, 43]","[57, 57]","[2, 4]",p,0,2,0,0,0,0
799,79.9,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",[2],ppp,0,2,0,0,0,0
800,80.0,"['note_on', 'note_on']","[0, 0]","[53, 53]","[36, 36]","[2, 3]",pp,0,2,0,0,0,0
801,80.1,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
802,80.2,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
803,80.3,"['note_on', 'note_on']","[0, 0]","[55, 55]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
804,80.4,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
805,80.5,"['note_on', 'note_on']","[0, 0]","[59, 59]","[36, 36]","[2, 3]",pp,0,2,0,0,0,0
806,80.6,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
807,80.7,"['note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[62, 62, 59, 59, 55, 55]","[35, 35, 0, 0, 0, 0]","[2, 3, 4]",ppp,0,6,0,0,0,0
808,80.8,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
809,80.9,"['note_on', 'note_on']","[0, 0]","[55, 55]","[26, 26]","[2, 3, 4]",ppp,0,2,0,0,0,0
810,81.0,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
811,81.1,"['note_on', 'note_on']","[0, 0]","[59, 59]","[34, 34]","[2, 3]",ppp,0,2,0,0,0,0
812,81.2,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[43, 43, 53, 53]","[0, 0, 0, 0]",[3],ppp,0,4,0,0,0,0
813,81.3,"['note_on', 'note_on']","[0, 0]","[62, 62]","[36, 36]","[3, 4]",pp,0,2,0,0,0,0
814,81.4,"['note_off', 'note_off']","[0, 0]","[59, 59]","[0, 0]","[3, 4]",ppp,0,2,0,0,0,0
815,81.5,"['note_on', 'note_on']","[0, 0]","[43, 43]","[51, 51]","[2, 3, 4]",p,0,2,0,0,0,0
816,81.6,"['note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0]","[55, 55, 62, 62]","[0, 0, 0, 0]",[2],ppp,0,4,0,0,0,0
817,81.7,"['note_on', 'note_on']","[0, 0]","[53, 53]","[42, 42]","[2, 3]",pp,0,2,0,0,0,0
818,81.8,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
819,81.9,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
820,82.0,"['note_on', 'note_on']","[0, 0]","[55, 55]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
821,82.1,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
822,82.2,"['note_on', 'note_on']","[0, 0]","[59, 59]","[46, 46]","[2, 3]",pp,0,2,0,0,0,0
823,82.3,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
824,82.4,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[62, 62, 59, 59]","[36, 36, 0, 0]","[2, 3, 4]",ppp,0,4,0,0,0,0
825,82.5,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
826,82.6,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[55, 55, 62, 62]","[35, 35, 0, 0]","[2, 3]",ppp,0,4,0,0,0,0
827,82.7,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
828,82.8,"['note_on', 'note_on']","[0, 0]","[59, 59]","[35, 35]","[2, 3]",ppp,0,2,0,0,0,0
829,82.9,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[2, 3]",ppp,0,2,0,0,0,0
830,83.0,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0, 0, 0]","[43, 43, 62, 62, 59, 59, 53, 53]","[0, 0, 30, 30, 0, 0, 0, 0]",[4],ppp,0,8,0,0,0,0
831,83.1,[],[],[],[],[4],,0,0,0,0,0,0
832,83.2,[],[],[],[],[4],,0,0,0,0,0,0
833,83.3,"['note_on', 'note_on']","[0, 0]","[43, 43]","[35, 35]","[2, 4]",ppp,0,2,0,0,0,0
834,83.4,[],[],[],[],"[2, 4]",,0,0,0,0,0,0
835,83.5,"['note_off', 'note_off']","[0, 0]","[62, 62]","[0, 0]",[2],ppp,0,2,0,0,0,0
836,83.6,"['note_on', 'note_on']","[0, 0]","[52, 52]","[66, 66]","[2, 3]",mp,0,2,0,0,0,0
837,83.7,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
838,83.8,"['note_on', 'note_on']","[0, 0]","[55, 55]","[44, 44]","[2, 3]",pp,0,2,0,0,0,0
839,83.9,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
840,84.0,"['note_on', 'note_on']","[0, 0]","[60, 60]","[40, 40]","[2, 3, 4]",pp,0,2,0,0,0,0
841,84.1,"['note_off', 'note_off']","[0, 0]","[55, 55]","[0, 0]","[2, 3, 4]",ppp,0,2,0,0,0,0
842,84.2,"['note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0]","[64, 64, 60, 60]","[36, 36, 0, 0]","[2, 3, 4]",ppp,0,4,0,0,0,0
843,84.3,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
844,84.4,"['note_on', 'note_on']","[0, 0]","[55, 55]","[42, 42]","[2, 3, 4]",pp,0,2,0,0,0,0
845,84.5,[],[],[],[],"[2, 3, 4]",,0,0,0,0,0,0
846,84.6,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[64, 64, 60, 60, 43, 43]","[0, 0, 38, 38, 0, 0]","[3, 4]",ppp,0,6,0,0,0,0
847,84.7,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
848,84.8,"['note_off', 'note_off', 'note_on', 'note_on', 'note_off', 'note_off']","[0, 0, 0, 0, 0, 0]","[52, 52, 64, 64, 60, 60]","[0, 0, 51, 51, 0, 0]","[3, 4]",ppp,0,6,0,0,0,0
849,84.9,[],[],[],[],"[3, 4]",,0,0,0,0,0,0
850,85.0,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[55, 55, 43, 43]","[0, 0, 40, 40]","[2, 4]",ppp,0,4,0,0,0,0
851,85.1,"['note_off', 'note_off', 'note_on', 'note_on']","[0, 0, 0, 0]","[64, 64, 52, 52]","[0, 0, 44, 44]","[2, 3]",ppp,0,4,0,0,0,0
852,85.2,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
853,85.3,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
854,85.4,"['note_on', 'note_on']","[0, 0]","[55, 55]","[35, 35]","[2, 3]",ppp,0,2,0,0,0,0
855,85.5,[],[],[],[],"[2, 3]",,0,0,0,0,0,0
856,85.6,"['note_on', 'note_on']","[0, 0]","[60, 60]","[35, 35]","[2, 3, 4]",ppp,0,2,0,0,0,0
